,ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize,bind,pdbid
839,1zoe,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1zoe,7.4,0,0,0,0,0,0,0,0,0,0,2,1zoe
840,1zog,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1zog,7.15,0,0,0,0,0,0,0,0,0,0,2,1zog
841,1zoh,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1zoh,7.0,0,0,0,0,0,0,0,0,0,0,2,1zoh
842,1zp8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1zp8,8.77,0,0,0,0,0,0,0,0,0,0,1,1zp8
843,1zpa,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1zpa,8.4,0,0,0,0,0,0,0,0,0,0,1,1zpa
844,1zs0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1zs0,6.15,0,0,0,0,0,0,0,0,0,0,2,1zs0
845,1zsf,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1zsf,9.92,0,0,0,0,0,0,0,0,0,0,1,1zsf
846,1zvx,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1zvx,9.22,0,0,0,0,0,0,0,0,0,0,1,1zvx
847,2a14,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2a14,5.7,0,0,0,0,0,0,0,0,0,0,0,2a14
848,2a4m,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2a4m,4.52,0,0,0,0,0,0,0,0,0,0,0,2a4m
849,2a5c,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2a5c,4.62,0,0,0,0,0,0,0,0,0,0,0,2a5c
850,2a5s,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2a5s,6.7,0,0,0,0,0,0,0,0,0,0,2,2a5s
851,2a8g,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2a8g,3.69,0,0,0,0,0,0,0,0,0,0,0,2a8g
852,2aac,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2aac,2.22,0,0,0,0,0,0,0,0,0,0,0,2aac
853,2afw,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2afw,4.77,0,0,0,0,0,0,0,0,0,0,0,2afw
854,2afx,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2afx,5.15,0,0,0,0,0,0,0,0,0,0,0,2afx
855,2am4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2am4,3.72,0,0,0,0,0,0,0,0,0,0,0,2am4
856,2amt,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2amt,4.44,0,0,0,0,0,0,0,0,0,0,0,2amt
857,2aoc,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2aoc,4.89,0,0,0,0,0,0,0,0,0,0,0,2aoc
858,2aod,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2aod,5.66,0,0,0,0,0,0,0,0,0,0,0,2aod
859,2aoe,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2aoe,7.62,0,0,0,0,0,0,0,0,0,0,2,2aoe
860,2aog,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2aog,6.28,0,0,0,0,0,0,0,0,0,0,2,2aog
861,2aqu,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2aqu,9.32,0,0,0,0,0,0,0,0,0,0,1,2aqu
862,2arm,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2arm,7.68,0,0,0,0,0,0,0,0,0,0,2,2arm
863,2ate,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ate,7.07,0,0,0,0,0,0,0,0,0,0,2,2ate
864,2avm,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2avm,5.7,0,0,0,0,0,0,0,0,0,0,0,2avm
865,2avo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2avo,8.85,0,0,0,0,0,0,0,0,0,0,1,2avo
866,2avs,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2avs,7.57,0,0,0,0,0,0,0,0,0,0,2,2avs
867,2ax9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ax9,9.52,0,0,0,0,0,0,0,0,0,0,1,2ax9
868,2ayr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ayr,9.29,0,0,0,0,0,0,0,0,0,0,1,2ayr
869,2azr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2azr,3.64,0,0,0,0,0,0,0,0,0,0,0,2azr
870,2b1g,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2b1g,6.64,0,0,0,0,0,0,0,0,0,0,2,2b1g
871,2b1i,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2b1i,6.82,0,0,0,0,0,0,0,0,0,0,2,2b1i
872,2b7d,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2b7d,8.7,0,0,0,0,0,0,0,0,0,0,1,2b7d
873,2b9a,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2b9a,8.05,0,0,0,0,0,0,0,0,0,0,1,2b9a
874,2baj,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2baj,8.4,0,0,0,0,0,0,0,0,0,0,1,2baj
875,2bak,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bak,7.43,0,0,0,0,0,0,0,0,0,0,2,2bak
876,2bal,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bal,6.31,0,0,0,0,0,0,0,0,0,0,2,2bal
877,2bes,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bes,4.24,0,0,0,0,0,0,0,0,0,0,0,2bes
878,2bfr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bfr,5.25,0,0,0,0,0,0,0,0,0,0,0,2bfr
879,2bmk,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bmk,5.62,0,0,0,0,0,0,0,0,0,0,0,2bmk
880,2bo4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bo4,4.61,0,0,0,0,0,0,0,0,0,0,0,2bo4
881,2boh,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2boh,8.52,0,0,0,0,0,0,0,0,0,0,1,2boh
882,2boj,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2boj,5.77,0,0,0,0,0,0,0,0,0,0,0,2boj
883,2bok,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bok,6.55,0,0,0,0,0,0,0,0,0,0,2,2bok
884,2bpv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bpv,7.67,0,0,0,0,0,0,0,0,0,0,2,2bpv
885,2bpy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bpy,7.4,0,0,0,0,0,0,0,0,0,0,2,2bpy
886,2bq7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bq7,7.05,0,0,0,0,0,0,0,0,0,0,2,2bq7
887,2bqv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bqv,8.05,0,0,0,0,0,0,0,0,0,0,1,2bqv
888,2bt9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bt9,6.19,0,0,0,0,0,0,0,0,0,0,2,2bt9
889,2buv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2buv,4.0,0,0,0,0,0,0,0,0,0,0,0,2buv
890,2bvd,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bvd,6.0,0,0,0,0,0,0,0,0,0,0,2,2bvd
891,2bvs,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bvs,4.1,0,0,0,0,0,0,0,0,0,0,0,2bvs
892,2bz6,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bz6,7.09,0,0,0,0,0,0,0,0,0,0,2,2bz6
893,2bza,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2bza,2.8,0,0,0,0,0,0,0,0,0,0,0,2bza
894,2c1p,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2c1p,5.4,0,0,0,0,0,0,0,0,0,0,0,2c1p
895,2c3l,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2c3l,5.07,0,0,0,0,0,0,0,0,0,0,0,2c3l
896,2c80,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2c80,5.33,0,0,0,0,0,0,0,0,0,0,0,2c80
897,2c92,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2c92,5.68,0,0,0,0,0,0,0,0,0,0,0,2c92
898,2c97,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2c97,6.14,0,0,0,0,0,0,0,0,0,0,2,2c97
899,2ca8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ca8,4.66,0,0,0,0,0,0,0,0,0,0,0,2ca8
900,2cbj,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cbj,8.27,0,0,0,0,0,0,0,0,0,0,1,2cbj
901,2cbu,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cbu,5.68,0,0,0,0,0,0,0,0,0,0,0,2cbu
902,2cbz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cbz,3.93,0,0,0,0,0,0,0,0,0,0,0,2cbz
903,2cc7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cc7,8.01,0,0,0,0,0,0,0,0,0,0,1,2cc7
904,2ccb,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ccb,7.45,0,0,0,0,0,0,0,0,0,0,2,2ccb
905,2ccc,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ccc,7.76,0,0,0,0,0,0,0,0,0,0,2,2ccc
906,2ce9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ce9,6.03,0,0,0,0,0,0,0,0,0,0,2,2ce9
907,2cej,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cej,8.62,0,0,0,0,0,0,0,0,0,0,1,2cej
908,2cen,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cen,8.3,0,0,0,0,0,0,0,0,0,0,1,2cen
909,2ceq,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ceq,7.28,0,0,0,0,0,0,0,0,0,0,2,2ceq
910,2cer,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cer,9.22,0,0,0,0,0,0,0,0,0,0,1,2cer
911,2ces,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ces,7.25,0,0,0,0,0,0,0,0,0,0,2,2ces
912,2cex,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cex,4.7,0,0,0,0,0,0,0,0,0,0,0,2cex
913,2cf8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cf8,8.1,0,0,0,0,0,0,0,0,0,0,1,2cf8
914,2cf9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cf9,7.82,0,0,0,0,0,0,0,0,0,0,2,2cf9
915,2cgf,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cgf,6.41,0,0,0,0,0,0,0,0,0,0,2,2cgf
916,2cgr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cgr,7.28,0,0,0,0,0,0,0,0,0,0,2,2cgr
917,2cht,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cht,5.52,0,0,0,0,0,0,0,0,0,0,0,2cht
918,2cle,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cle,3.55,0,0,0,0,0,0,0,0,0,0,0,2cle
919,2clh,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2clh,4.06,0,0,0,0,0,0,0,0,0,0,0,2clh
920,2cli,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cli,4.3,0,0,0,0,0,0,0,0,0,0,0,2cli
921,2clk,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2clk,3.79,0,0,0,0,0,0,0,0,0,0,0,2clk
922,2cn0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2cn0,7.66,0,0,0,0,0,0,0,0,0,0,2,2cn0
923,2csn,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2csn,4.41,0,0,0,0,0,0,0,0,0,0,0,2csn
924,2ctc,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ctc,3.89,0,0,0,0,0,0,0,0,0,0,0,2ctc
925,2d0k,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2d0k,5.02,0,0,0,0,0,0,0,0,0,0,0,2d0k
926,2d1n,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2d1n,8.15,0,0,0,0,0,0,0,0,0,0,1,2d1n
927,2d1o,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2d1o,7.7,0,0,0,0,0,0,0,0,0,0,2,2d1o
928,2d3z,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2d3z,6.64,0,0,0,0,0,0,0,0,0,0,2,2d3z
929,2doo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2doo,7.17,0,0,0,0,0,0,0,0,0,0,2,2doo
930,2drc,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2drc,9.89,0,0,0,0,0,0,0,0,0,0,1,2drc
931,2dri,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2dri,6.89,0,0,0,0,0,0,0,0,0,0,2,2dri
932,2dw7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2dw7,4.7,0,0,0,0,0,0,0,0,0,0,0,2dw7
933,2e1w,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2e1w,7.96,0,0,0,0,0,0,0,0,0,0,2,2e1w
934,2e27,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2e27,9.35,0,0,0,0,0,0,0,0,0,0,1,2e27
935,2e2p,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2e2p,4.74,0,0,0,0,0,0,0,0,0,0,0,2e2p
936,2e2r,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2e2r,8.26,0,0,0,0,0,0,0,0,0,0,1,2e2r
937,2e7f,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2e7f,6.1,0,0,0,0,0,0,0,0,0,0,2,2e7f
938,2e91,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2e91,6.59,0,0,0,0,0,0,0,0,0,0,2,2e91
939,2e92,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2e92,6.89,0,0,0,0,0,0,0,0,0,0,2,2e92
940,2e94,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2e94,8.0,0,0,0,0,0,0,0,0,0,0,2,2e94
941,2e9u,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2e9u,8.1,0,0,0,0,0,0,0,0,0,0,1,2e9u
942,2eg7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2eg7,5.89,0,0,0,0,0,0,0,0,0,0,0,2eg7
943,2eg8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2eg8,4.5,0,0,0,0,0,0,0,0,0,0,0,2eg8
944,2epn,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2epn,7.22,0,0,0,0,0,0,0,0,0,0,2,2epn
945,2erz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2erz,5.66,0,0,0,0,0,0,0,0,0,0,0,2erz
946,2euk,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2euk,6.6,0,0,0,0,0,0,0,0,0,0,2,2euk
947,2eum,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2eum,6.7,0,0,0,0,0,0,0,0,0,0,2,2eum
948,2evl,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2evl,6.7,0,0,0,0,0,0,0,0,0,0,2,2evl
949,2ewa,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ewa,7.94,0,0,0,0,0,0,0,0,0,0,2,2ewa
950,2ewb,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ewb,6.1,0,0,0,0,0,0,0,0,0,0,2,2ewb
951,2ews,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ews,6.62,0,0,0,0,0,0,0,0,0,0,2,2ews
952,2exm,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2exm,4.11,0,0,0,0,0,0,0,0,0,0,0,2exm
953,2ez7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2ez7,4.36,0,0,0,0,0,0,0,0,0,0,0,2ez7
954,2f1g,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f1g,7.54,0,0,0,0,0,0,0,0,0,0,2,2f1g
955,2f2h,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f2h,5.7,0,0,0,0,0,0,0,0,0,0,0,2f2h
956,2f34,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f34,6.89,0,0,0,0,0,0,0,0,0,0,2,2f34
957,2f35,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f35,5.4,0,0,0,0,0,0,0,0,0,0,0,2f35
958,2f6t,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f6t,4.62,0,0,0,0,0,0,0,0,0,0,0,2f6t
959,2f7i,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f7i,7.1,0,0,0,0,0,0,0,0,0,0,2,2f7i
960,2f7o,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f7o,7.44,0,0,0,0,0,0,0,0,0,0,2,2f7o
961,2f7p,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f7p,6.6,0,0,0,0,0,0,0,0,0,0,2,2f7p
962,2f80,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f80,8.18,0,0,0,0,0,0,0,0,0,0,1,2f80
963,2f81,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f81,10.52,0,0,0,0,0,0,0,0,0,0,1,2f81
964,2f8g,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2f8g,8.7,0,0,0,0,0,0,0,0,0,0,1,2f8g
965,2fgv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fgv,6.12,0,0,0,0,0,0,0,0,0,0,2,2fgv
966,2fle,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fle,7.85,0,0,0,0,0,0,0,0,0,0,2,2fle
967,2flr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2flr,6.1,0,0,0,0,0,0,0,0,0,0,2,2flr
968,2fmb,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fmb,8.7,0,0,0,0,0,0,0,0,0,0,1,2fmb
969,2fpz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fpz,3.96,0,0,0,0,0,0,0,0,0,0,0,2fpz
970,2fqo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fqo,6.43,0,0,0,0,0,0,0,0,0,0,2,2fqo
971,2fqt,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fqt,6.14,0,0,0,0,0,0,0,0,0,0,2,2fqt
972,2fqw,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fqw,6.68,0,0,0,0,0,0,0,0,0,0,2,2fqw
973,2fqx,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fqx,7.15,0,0,0,0,0,0,0,0,0,0,2,2fqx
974,2fqy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fqy,6.57,0,0,0,0,0,0,0,0,0,0,2,2fqy
975,2fu8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fu8,4.7,0,0,0,0,0,0,0,0,0,0,0,2fu8
976,2fw6,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fw6,2.92,0,0,0,0,0,0,0,0,0,0,0,2fw6
977,2fx6,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fx6,3.7,0,0,0,0,0,0,0,0,0,0,0,2fx6
978,2fxu,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fxu,8.15,0,0,0,0,0,0,0,0,0,0,1,2fxu
979,2fxv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fxv,5.35,0,0,0,0,0,0,0,0,0,0,0,2fxv
980,2fzc,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fzc,2.7,0,0,0,0,0,0,0,0,0,0,0,2fzc
981,2fzg,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fzg,3.38,0,0,0,0,0,0,0,0,0,0,0,2fzg
982,2fzk,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2fzk,3.6,0,0,0,0,0,0,0,0,0,0,0,2fzk
983,2g5u,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2g5u,8.49,0,0,0,0,0,0,0,0,0,0,1,2g5u
984,2g70,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2g70,7.77,0,0,0,0,0,0,0,0,0,0,2,2g70
985,2g71,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2g71,7.46,0,0,0,0,0,0,0,0,0,0,2,2g71
986,2g8r,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2g8r,3.99,0,0,0,0,0,0,0,0,0,0,0,2g8r
987,2g94,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2g94,9.52,0,0,0,0,0,0,0,0,0,0,1,2g94
988,2g9q,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2g9q,6.4,0,0,0,0,0,0,0,0,0,0,2,2g9q
989,2gh9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gh9,6.0,0,0,0,0,0,0,0,0,0,0,2,2gh9
990,2gj5,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gj5,8.32,0,0,0,0,0,0,0,0,0,0,1,2gj5
991,2gkl,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gkl,5.35,0,0,0,0,0,0,0,0,0,0,0,2gkl
992,2gl0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gl0,4.82,0,0,0,0,0,0,0,0,0,0,0,2gl0
993,2glp,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2glp,5.01,0,0,0,0,0,0,0,0,0,0,0,2glp
994,2gss,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gss,4.94,0,0,0,0,0,0,0,0,0,0,0,2gss
995,2gst,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gst,6.07,0,0,0,0,0,0,0,0,0,0,2,2gst
996,2gsu,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gsu,3.59,0,0,0,0,0,0,0,0,0,0,0,2gsu
997,2gv6,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gv6,7.34,0,0,0,0,0,0,0,0,0,0,2,2gv6
998,2gvj,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gvj,9.52,0,0,0,0,0,0,0,0,0,0,1,2gvj
999,2gvv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gvv,3.9,0,0,0,0,0,0,0,0,0,0,0,2gvv
1000,2gyi,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gyi,7.0,0,0,0,0,0,0,0,0,0,0,2,2gyi
1001,2gz2,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gz2,5.22,0,0,0,0,0,0,0,0,0,0,0,2gz2
1002,2gzl,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2gzl,4.82,0,0,0,0,0,0,0,0,0,0,0,2gzl
1003,2h15,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2h15,5.67,0,0,0,0,0,0,0,0,0,0,0,2h15
1004,2h21,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2h21,6.54,0,0,0,0,0,0,0,0,0,0,2,2h21
1005,2h4g,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/2h4g,6.52,0,0,0,0,0,0,0,0,0,0,2,2h4g
